low-freq,neg_res,non_res
168,97.8021978021978,11.363636363636363
169,97.8021978021978,11.363636363636363
170,97.8021978021978,11.363636363636363
171,97.8021978021978,11.363636363636363
172,97.8021978021978,11.363636363636363
173,97.8021978021978,11.363636363636363
174,97.8021978021978,11.363636363636363
175,97.8021978021978,11.363636363636363
176,97.8021978021978,11.363636363636363
179,97.8021978021978,11.363636363636363
182,97.8021978021978,11.363636363636363
183,97.8021978021978,11.363636363636363
184,97.8021978021978,11.363636363636363
185,97.8021978021978,11.363636363636363
186,97.8021978021978,11.363636363636363
188,97.8021978021978,11.363636363636363
189,97.8021978021978,11.363636363636363
190,97.8021978021978,11.363636363636363
191,97.8021978021978,11.363636363636363
192,97.8021978021978,11.363636363636363
194,97.8021978021978,11.363636363636363
195,97.8021978021978,11.363636363636363
196,97.8021978021978,11.363636363636363
197,97.8021978021978,11.363636363636363
198,97.8021978021978,11.363636363636363
199,97.8021978021978,11.363636363636363
200,97.8021978021978,11.363636363636363
202,97.8021978021978,11.363636363636363
204,97.8021978021978,11.363636363636363
205,97.8021978021978,11.363636363636363
206,97.8021978021978,11.363636363636363
207,97.8021978021978,11.363636363636363
208,97.8021978021978,11.363636363636363
209,97.8021978021978,11.363636363636363
212,97.8021978021978,11.363636363636363
213,97.8021978021978,11.363636363636363
214,97.8021978021978,11.363636363636363
215,97.8021978021978,11.363636363636363
218,97.8021978021978,11.363636363636363
219,97.8021978021978,11.363636363636363
221,97.8021978021978,11.363636363636363
223,97.8021978021978,11.363636363636363
225,97.8021978021978,11.363636363636363
226,97.8021978021978,11.363636363636363
228,97.8021978021978,11.363636363636363
229,97.8021978021978,11.363636363636363
230,97.8021978021978,11.363636363636363
231,97.8021978021978,11.363636363636363
233,97.8021978021978,11.363636363636363
236,97.8021978021978,11.363636363636363
238,97.8021978021978,11.363636363636363
240,97.8021978021978,11.363636363636363
242,97.8021978021978,11.363636363636363
244,97.8021978021978,11.363636363636363
251,97.8021978021978,11.363636363636363
254,97.8021978021978,11.363636363636363
257,97.8021978021978,11.363636363636363
258,97.8021978021978,11.363636363636363
263,97.8021978021978,11.363636363636363
264,97.8021978021978,11.363636363636363
276,97.8021978021978,11.363636363636363
277,97.8021978021978,11.363636363636363
278,97.8021978021978,11.363636363636363
281,97.8021978021978,11.363636363636363
283,97.8021978021978,11.363636363636363
284,97.8021978021978,11.363636363636363
287,97.8021978021978,11.363636363636363
291,97.8021978021978,11.363636363636363
293,97.8021978021978,11.363636363636363
298,97.8021978021978,11.363636363636363
300,97.8021978021978,11.363636363636363
308,97.8021978021978,11.363636363636363
309,97.8021978021978,11.363636363636363
310,97.8021978021978,11.363636363636363
312,97.8021978021978,11.363636363636363
313,97.8021978021978,11.363636363636363
318,97.8021978021978,11.363636363636363
325,97.8021978021978,11.363636363636363
326,97.8021978021978,11.363636363636363
334,97.8021978021978,11.363636363636363
337,97.8021978021978,11.363636363636363
341,97.8021978021978,11.363636363636363
344,97.8021978021978,11.363636363636363
346,97.8021978021978,11.363636363636363
349,97.8021978021978,11.363636363636363
357,97.8021978021978,11.363636363636363
358,97.8021978021978,11.363636363636363
359,97.8021978021978,11.363636363636363
360,96.7032967032967,11.363636363636363
361,96.7032967032967,11.363636363636363
367,96.7032967032967,11.363636363636363
368,96.7032967032967,11.363636363636363
375,96.7032967032967,11.363636363636363
376,96.7032967032967,11.363636363636363
377,96.7032967032967,11.363636363636363
379,96.7032967032967,11.363636363636363
380,96.7032967032967,11.363636363636363
381,96.7032967032967,11.363636363636363
382,96.7032967032967,11.363636363636363
387,96.7032967032967,11.363636363636363
388,96.7032967032967,11.363636363636363
391,96.7032967032967,11.363636363636363
395,96.7032967032967,11.363636363636363
396,96.7032967032967,11.363636363636363
398,96.7032967032967,11.363636363636363
405,96.7032967032967,11.363636363636363
418,96.7032967032967,11.363636363636363
423,96.7032967032967,12.5
426,96.7032967032967,2.272727272727273
431,96.7032967032967,2.272727272727273
435,96.7032967032967,2.272727272727273
436,96.7032967032967,2.272727272727273
439,96.7032967032967,2.272727272727273
454,96.7032967032967,2.272727272727273
456,96.7032967032967,2.272727272727273
476,96.7032967032967,2.272727272727273
479,96.7032967032967,2.272727272727273
491,96.7032967032967,2.272727272727273
494,96.7032967032967,2.272727272727273
496,96.7032967032967,2.272727272727273
510,96.7032967032967,2.272727272727273
537,96.7032967032967,2.272727272727273
538,96.7032967032967,3.4090909090909087
547,96.7032967032967,3.4090909090909087
551,96.7032967032967,3.4090909090909087
567,96.7032967032967,3.4090909090909087
568,96.7032967032967,3.4090909090909087
575,95.6043956043956,3.4090909090909087
592,95.6043956043956,3.4090909090909087
594,95.6043956043956,3.4090909090909087
627,95.6043956043956,3.4090909090909087
637,94.5054945054945,3.4090909090909087
645,93.4065934065934,4.545454545454546
655,91.20879120879121,5.681818181818182
678,91.20879120879121,5.681818181818182
694,91.20879120879121,5.681818181818182
699,91.20879120879121,5.681818181818182
700,91.20879120879121,5.681818181818182
716,91.20879120879121,5.681818181818182
725,91.20879120879121,5.681818181818182
751,91.20879120879121,5.681818181818182
761,91.20879120879121,5.681818181818182
765,91.20879120879121,5.681818181818182
798,91.20879120879121,5.681818181818182
805,89.01098901098901,5.681818181818182
807,89.01098901098901,5.681818181818182
814,89.01098901098901,5.681818181818182
832,89.01098901098901,5.681818181818182
853,85.71428571428571,5.681818181818182
856,85.71428571428571,5.681818181818182
898,85.71428571428571,5.681818181818182
920,85.71428571428571,5.681818181818182
931,85.71428571428571,5.681818181818182
964,82.41758241758241,5.681818181818182
1041,82.41758241758241,5.681818181818182
1166,82.41758241758241,5.681818181818182
1168,82.41758241758241,5.681818181818182
1186,82.41758241758241,5.681818181818182
1206,82.41758241758241,5.681818181818182
1214,82.41758241758241,5.681818181818182
1244,81.31868131868131,11.363636363636363
1273,76.92307692307693,11.363636363636363
1311,76.92307692307693,11.363636363636363
1414,76.92307692307693,11.363636363636363
1488,76.92307692307693,11.363636363636363
1494,76.92307692307693,0.0
1681,76.92307692307693,0.0
1730,76.92307692307693,0.0
1821,64.83516483516483,0.0
1997,50.54945054945055,0.0
2051,50.54945054945055,0.0
2195,50.54945054945055,0.0
2248,50.54945054945055,0.0
2317,50.54945054945055,0.0
2370,50.54945054945055,0.0
