well,0.0,0.0
claim,0.0,0.0
also,0.0,0.0
credit,0.0,0.0
employe,0.0,0.0
understand,0.0,0.0
dfw,0.0,0.0
without,0.0,0.0
air,0.0,0.0
much,0.0,0.0
everi,0.0,0.0
down,0.0,0.0
offer,0.0,0.0
d,0.0,0.0
point,0.0,0.0
strand,0.0,0.0
final,0.0,0.0
show,0.0,0.0
differ,0.0,0.0
contact,0.0,0.0
stop,0.0,0.0
morn,0.0,0.0
suppos,0.0,0.0
confirm,0.0,0.0
receiv,0.0,0.0
paid,0.0,0.0
tonight,0.0,0.0
unaccept,0.0,0.0
yesterday,0.0,0.0
which,0.0,0.0
seem,0.0,0.0
almost,0.0,0.0
bc,0.0,0.0
thing,0.0,0.0
money,0.0,0.0
extra,0.0,0.0
great,0.0,0.0
upgrad,0.0,0.0
send,0.0,0.0
horribl,0.0,0.0
poor,0.0,0.0
year,0.0,0.0
fee,0.0,0.0
actual,0.0,0.0
hi,0.0,0.0
mechan,0.0,0.0
love,0.0,0.0
phl,0.0,0.0
app,0.0,0.0
sorri,0.0,0.0
done,0.0,0.0
full,0.0,0.0
departur,0.0,0.0
dca,0.0,0.0
least,0.0,0.0
compani,0.0,0.0
st,0.0,0.0
reason,0.0,0.0
lax,0.0,0.0
serious,0.0,0.0
free,0.0,0.0
start,0.0,0.0
plan,0.0,0.0
pass,0.0,0.0
apolog,0.0,0.0
ground,0.0,0.0
site,0.0,0.0
tweet,0.0,0.0
nice,0.0,0.0
while,0.0,0.0
abl,0.0,0.0
instead,0.0,0.0
mani,0.0,0.0
took,0.0,0.0
everyon,0.0,0.0
statu,0.0,0.0
mean,0.0,0.0
gt,0.0,0.0
schedul,0.0,0.0
class,0.0,0.0
wrong,0.0,0.0
wife,0.0,0.0
open,0.0,0.0
messag,0.0,0.0
sfo,0.0,0.0
reschedul,0.0,0.0
earli,0.0,0.0
member,0.0,0.0
ord,0.0,0.0
lot,0.0,0.0
respond,0.0,0.0
clt,0.0,0.0
move,0.0,0.0
feel,0.0,0.0
return,0.0,0.0
caus,0.0,0.0
allow,0.0,0.0
treat,0.0,0.0
count,0.0,0.0
expect,0.0,0.0
account,0.0,0.0
complet,0.0,0.0
ur,0.0,0.0
wors,0.0,0.0
best,0.0,0.0
vacat,0.0,0.0
past,0.0,0.0
complaint,0.0,0.0
team,0.0,0.0
appreci,0.0,0.0
ewr,0.0,0.0
most,0.0,0.0
direct,0.0,0.0
food,0.0,0.0
famili,0.0,0.0
b,0.0,0.0
